b2689863	304306617	Interaction, adaptation, and culture change: Lithic exchange in Frobisher Bay Dorset Society, Baffin Island, Arctic Canada
b2687376	304306569	I myself have seen: The representation of humanity in the writings of apa Shenoute of Atripe
b2686648	304304025	Hydrogen-oxygen-sulfur volatiles, oxidation state, and phase equilibria in silicic magmas
b2690315	304303977	Picosecond optical study of interfaces and thin films
b2690236	304303867	The generation of edge oscillations in an inhomogeneous reaction-diffusion system
b2687372	304303829	Sensitivity of late Quaternary climates to changes in northern hemisphere ice sheets: Experiments with a general circulation model
b2689853	304303762	Directionality and signal amplification in cryogenic dark matter detection
b2690224	304303676	Modeling and experiments on tunneling in floating-gate memory cells with applications in electronic artificial neural networks
b2687353	304303620	Coleridge's androgynous mind: The woman in the man of genius
b2688706	304303534	The development of controlled release systems for plasmid-based gene transfer
b2690047	304303469	Ion-containing polymers and their role in optical properties, surface modification and blending
b2687373	304303428	Three essays on the analysis of economic time series
b2687211	304303324	Multivariate regression theory with infinite variance errors
b2687327	304303272	The study of building blocks for essentially non-oscillatory (ENO) schemes
b2687347	304303206	Western landscape and the politics of American space: Reading the new female regionalism
b2686603	304303111	Endurance, Greek and early Christian: The moral transformation of the Greek idea of endurance, from the Homeric battlefield to the apostle Paul
b2690281	304303065	The rhetorical form of the Melchizedek/Christ comparison in Hebrews 7
b2686622	304302990	Self-love, other-regarding love, and mutuality: A debate in contemporary Christian ethics
b2689876	304302915	Beyond postcolonial discourse: New problematics of feminine identity in contemporary Francophone literature
b2690278	304300720	Identities in transit: The construction of national identity in West German "wall" films of the eighties
b2690357	304300630	Search for the top quark in the electron + jets + soft muon channel at D-zero
b2687203	304299625	Statistical dynamics of nonequilibrium systems
b2689852	304299585	Picosecond optical studies of phonons in glasses
b2688200	304299521	Nucleation of bubbles in liquid helium
b2689851	304299473	Non-Gaussian statistics and structure formation with cosmic strings
b2687217	304299428	Essays on financial market structure and economic growth
b2689800	304299376	Biosynthesis of the macrolide antibiotics nargenicin and erythromycin
b2690030	304299327	Part I. Studies directed toward the synthesis of an allosterically activated enediyne. Part II. Studies toward the synthesis of jadomycin A
b2689635	304299280	Studies directed towards the development of an in vitro method for the site-specific incorporation of unnatural amino acids into proteins using unassigned codons in Micrococcus luteus
b2689655	304299224	Candidate vaccine antigen against schistosomiasis japonica is homologous to a family of actin-associating proteins
b2690211	304299152	Mixed motives of schemes
b2690327	304299087	A priori estimates on the total variation of solutions to hyperbolic systems of two conservation laws via generalized characteristics
b2688176	304299035	A study of dynamic shear banding in metals and delamination of compressed thin films via boundary layer methods
b2689810	304298981	The Hilandar Gospel and its place in the textual history of the Church Slavonic tetraevangelion
b2690285	304298934	V(D)J recombination: A definition of signal sequence requirements for synapsis and cleavage
b2690229	304298889	Genetic engineering of alpha-bungarotoxin: Implications for nicotinic acetylcholine receptor specificity determined by site-directed mutagenesis of a long-chained neurotoxin
b2688739	304298796	How one becomes what one is: Romantic and post-Romantic wanderings through the landscape of trope and identity
b2690330	304244651	Topological defects and electroweak baryogenesis
b2690311	304244609	The quasicontinuum method. Modeling microstructure on multiple length scales: A mixed continuum and atomistics approach
b2688687	304244565	Optical fiber monitoring of thin film deposition
b2689662	304244523	The chemical vapor deposition of polycrystalline silicon nitride films at low temperatures
b2689846	304244476	Experimental study and micromechanical modelling of shear banding in an AISI 4340 VAR steel
b2690227	304244436	Two essays on intergenerational earnings and wage mobility
b2690282	304244384	Faith amidst the chaos: Towards an understanding of the religious message embedded in Dostoevsky's "Besy"
b2689804	304244244	Staging the American century: Race, gender, and nation in United States representations of the Middle East, 1945--1992
b2689858	304244203	The measurement of the inclusive triple differential dijet cross section at DO
b2688721	304244165	American Jewish advocacy: The dynamics of organizational structure and resources
b2688685	304244123	Molecular dynamics study of free energy profiles for penetration of small organic cations in gramicidin A channel
b2689859	304244074	Poetry and poetics of "Metamorphosis" in Shakespeare's England: A postfeminist perspective
b2688741	304244033	Fracture normal to layered and graded interfaces
b2690276	304243983	Economic growth and the evolution of financial intermediaries
b2690009	304243935	Singular risk-sensitive control
b2690016	304243881	The sedimentation of spheres using a finite point-particle method
b2688198	304243827	Species diversity in a New England salt marsh: Significance of positive plant interactions
b2688155	304243775	Domestic architecture in Galilee and Golan during the Roman and Byzantine periods (first century B.C. to seventh century A.D.)
b2690294	304243724	The reception of Byzantine and post-Byzantine culture and literature in Muscovite Rus': The case of Evfimii Chudovskii (1620's (?);-1705)
b2686617	304243255	2,5-hexanedione-induced growth factor deficiency leads to long-term testicular atrophy
b2686611	304243188	Lyrics of sunshine and shadow: The courtship and marriage of Paul Laurence Dunbar and Alice Ruth Moore; a social history of love, sex, and the African-American elite, 1870-1910
b2690331	304243139	Burials from Poggio Aguzzo: The necropolis of Poggio Civitate (Murlo)
b2688192	304242166	Modeling surfaces of arbitrary topology using manifolds
b2689801	304242111	Finite element simulation of high-speed machining processes
b2687218	304242052	Temptation and commitment: Evolved preferences and moral norms
b2687191	304241986	Markers of ethnicity: A theoretical perspective of East Indians in Kingston, Jamaica
b2690013	304241922	Jazz in der Weimarer Republik: Eine Kulturgeschichte
b2690332	304241859	The origin of DNA amplification in Sciara coprophila DNA puff II/9A: Nucleotide sequence, chromatin structure, and protein-DNA interactions
b2688187	304241799	Therapeutic reading and Seneca's "Moral Epistles"
b2689796	304239223	Algorithms for sequential decision-making
b3267081	304239174	Expressing and optimizing queries over lists and trees
b2689793	304239131	Configuration management in terms of logical structures
b2689646	304239089	Through solvent electron transfer in molecular C-clamps
b2689634	304239035	Synthesis of C-aryl glycoside. Models for kidamycins and aquayamycins
b2690039	304238983	The synthesis and application of a series of biotinylated anthramycin-based DNA crosslinking molecules and an analysis of amide bond synthesis and hydrolysis in a serine protease mimetic system
b2689665	304238972	On the concept of "stability" in asynchronous, distributed, decision-making systems
b2688682	304238917	Ecological genetics and multilocus VNTR inferred population structure of the coastal perennial sea lavender (Limonium carolinianum)
b2689874	304238899	IL-12 and viral infections
b2690325	304238856	Modernity and motherhood: Women and employment in a holy city
b2690362	304238826	Studies on reactivity and porosity development in chars, and the carbon - carbon dioxide reaction via temperature-programmed desorption
b2690221	304238788	Prehistoric riverine adaptations in subarctic Finnish Lapland: The Teno River drainage
b2688161	304238765	Topics in higher order methods for partial differential equations
b2689794	304238738	Molecular and functional identification of voltage-gated calcium channels in rat sympathetic neurons
b3253175	304238701	Sheldon Cheney and the historiography of modern art in America
b2690241	304238680	Shifting boundaries: The interplay of place and displacement in selected contemporary francophone narratives
b2686650	304238649	Marches on Washington, 1894-1963: National political demonstrations and American political culture
b2690340	304238584	Life and poetic evolution of S. M. Soloviev
b2687346	304238522	The burden of the past: Visions and revisions of history in Latin America and the United States South
b2689870	304238470	Cellular and molecular effects of 2,3,7,8-tetrachlorodibenzo-p-dioxin in thymocytes
b2690337	304238400	Con utile e con onore per l'anima e per il corpo. Il concetto di onore in alcune lettere e libri di ricordi trado-medievali. (Con particolare riferimento all'area fiorentina)
b2690238	304238339	The literary, cultural, and historical background of Tacitus' "Dialogus de oratoribus"
b3035820	304358664	An experimental study of ferromagnet-insulator-ferromagnet tunnel junctions
b2761019	304358494	Gendered authenticity: The invention of flamenco tradition in Seville, Spain
b2754641	304358466	Reassessing the local television news: An empirical and normative analysis
b2753935	304358404	Aspects of the three-body problem in two spatial dimensions
b2754604	304358354	An introspectivist view of the mental
b2757147	304358291	Kinetics of melting and applications to chondrules
b2753701	304358273	Laser-induced effects in carbon suspensions and diffraction by volume gratings in liquids
b2753944	304358221	Microscopic models for adatom dynamics
b2759682	304358197	Parallel nonconforming spectral element solution of the incompressible Navier-Stokes equations in three dimensions
b2767869	304358150	Analytic structure in polynomial hulls and singularity sets fibered over the ball in complex 2-space
b2761056	304358076	Cradled by wrong: Shelley's ethics of writing and the case of "Julian and Maddalo"
b2767014	304357995	Frictional constitutive properties and related microstructures of albite, muscovite, biotite and talc
b2761493	304357961	Frugivory during autumn migration in nearctic-neotropical migrant landbirds: Patterns, causes, and consequences
b2753997	304357958	Overgrown corners and boundless space: Landscape and national identity in nineteenth-century Russia
b2754580	304357929	The role of the academy in the construction of ethnicity among Black Caribbean immigrants in the urban United States: An ethnographic account of Commonwealth State College
b2768161	304357897	Women's Asia: American women and the gendering of American Orientalism, 1870s-WWII
b2753961	304347860	A new look at the role of spreading activation in affective priming
b2761489	304347822	Conformational study of 7, 8, 9 membered (alpha)-bromo cycloalkanones; studies on the pinacol-type rearrangement of (alpha)-hydroxysilyl ether compounds; total synthesis of benzo(a)naphthacenequinone G-2N; total synthesis of C-aryl glycoside C104
b2757477	304347767	Overexpression of PdxA and PdxJ, two genes in the vitamin B(6) biosynthetic pathway, and investigation of the in vitro activity
b2761033	304347661	Group cascades for representing biological variability in medical images
b2752266	304347611	Experimental analysis of near-crack-tip plastic flow and deformation characteristics in ductile single and polycrystalline metals
b2752076	304347543	Experimental studies of dynamic fragmentation in brittle materials
b2754600	304347462	The challenge of stability: Religion, politics, and social order in Worcestershire, 1660 to 1715
b2754585	304347045	The problem of motivating ethical behavior
b2760833	304346982	Stability and asymptotic behavior of higher order nonlinear waves
b2768155	304346943	On a connected sum construction for complete minimal surfaces of finite total curvature
b2760809	304346909	The social construction of a new diagnostic category: Attention deficit disorder in adults
b2752256	304346845	Off the street: Reforming the use of public space in Hartford, 1850-1930
b2757155	304346801	Anti-Catholicism, liberalism and German national identity, 1848-1880
b2757469	304344877	Role of cannabinoids in spinal nociceptive processing in the rat: An electrophysiological analysis
b2760821	304344846	Implicit polynomial shape modeling and recognition, and application to image/video databases
b2762193	304344822	The economic well-being of elderly Asian-Americans
b2753698	304344799	Gender differences in the effect of family migration on occupational mobility in Malaysia
b2752254	304344760	Laser action in scattering gain media
b2767749	304344734	Effects of subphonetic acoustic differences on lexical access in neurologically intact adults and patients with Broca's aphasia
b2767013	304344724	Mental causation: Property parallelism as answer to the problem of exclusion
b2754563	304344679	Glass structure and petrogenesis of high-titanium lunar basalts
b2761040	304344653	Role of cannabinoid receptors in the basal ganglia
b2767330	304344635	Women and ideals of femininity in England, 1660-1760
b2764827	304344623	Sealed with blood: National identity and public memory of the Revolutionary War, 1775-1825
b2761461	304344603	Vapor pressures and heats of vaporization of primary coal tars
b2759107	304344533	Tax harmonization from Leviathan's point of view
b2757151	304344507	The role of AFDC benefits in location choice
b2753695	304344475	Investigation of the photoacoustic effect in micellar solutions by the picosecond transient grating method
b2761018	304344439	Numerical invariants and classification of smooth and polygonal plane curves
b2753676	304344405	The Boussinesq limit of the Fermi-Pasta-Ulam equation
b2760533	304344370	Cellular and biochemical mechanisms of long-term potentiation and homosynaptic long-term depression
b2767307	304344343	Folk belief, "Dvoeverie" and revolution in the prose works of Sergei Klychkov
b2762205	304344307	Hybrid identities: The embodiment of difference in contemporary Latin American narratives
b2754623	304344276	Johann Fischart's "Geschichtklitterung": A study of the preliminaries and the functions of the narrator
b2768033	304343730	Molecular beam scattering studies on Si(111)-7 x 7, Si(111)-H(1 x 1), and Si(111)-D(1 x 1) surfaces
b2761043	304343695	Kinking in polymer composites and wood, and, Crack growth in mismatched welds
b2760531	304343603	Enediynes and C-aryl glycosides. Approaches to the synthesis of antitumor antibiotics
b2767005	304343572	Rouse this sleeping land: The aesthetics of the Irish Theatre Movement, 1899-1916
b2767010	304343530	On the variation of root numbers in families of elliptic curves
b2767011	304343493	Pictures for private purses: Robert Bowyer's Historic Gallery and illustrated edition of David Hume's "History of England"
b2767310	304343465	Strategie di intervento culturale in Italia dagli anni trenta agli anni sessanta: L'esempio di Vittorio Sereni
b2759102	304343437	Transcriptional regulation in the Sertoli cell: Cloning and characterization of the stem cell factor promoter region
b2757474	304343409	The philosophy of Musonius Rufus: A study of applied ethics in the late Stoa
b2761017	304341369	Efficient approximation algorithms for some semidefinite programs
b2759084	304341335	Urban labor markets and individual poverty transitions
b2753970	304341288	Household structure, women's autonomy, and child health in Ghana
b2759126	304341263	Experimental investigation and modeling of diamond nucleation on silica substrates
b2767758	304341143	Aerosol deposition for optical and electroceramic applications
b2764824	304341119	Perspectives on syllables, stress, and interactions in speech perception: Experimental and connectionist approaches
b2762189	304341082	Development and characterization of multi-layered polymer microspheres for the delivery of therapeutic agents
b2752075	304341052	Quantifying human Schistosoma japonicum infection and exposure: Errors in field diagnosis and uncertainties in exposure measurements
b2753707	304340958	Essays on stochastic volatility
b2760540	304340908	Structure, reactivity, and models of the silicon/silicon oxide interface
b2767750	304340867	The theory and practice of I/O-efficient computation
b2764835	304340863	Part~1. Design, synthesis, and evaluation of an unnatural base pair. Part~2. The first total synthesis of (+/-)-GERI BP001 M. Part~3. Synthesis of two benzodiazacine TIBO analogs
b2767756	304340837	Silicone ionomers, germanium-containing silicones and glassy films
b2767870	304340817	Contraceptive use and abortion among immigrant and ethnic groups in Israel, 1974 and 1987-1988
b2757478	304340777	Internal migration and environmental quality in the United States
b2762211	304340760	The determinants of postcanine tooth form in omnivorous and dietarily specialized mustelids and viverrids (Mammalia: Carnivora)
b2759695	304340736	The effects of presentation order and reinforcement probability on dimensional discrimination performance
b2759078	304340728	Batuko and "Funana": Musical traditions of Santiago, Republic of Cape Verde
b3035575	304340708	An instrument and technique for measuring the anisotropy in the cosmic microwave background radiation
b2759958	304340698	The differentiation of liver progenitor cells in culture
b2752247	304340674	Control aspects of switching systems: Simultaneous stabilization, rank one system representations, and bumpless switching
b2767743	304340651	Central peaks of impact craters as probes of lunar crustal composition: Results from laboratory and remote spectral data analysis
b2767308	304340620	The persistence of sail in the age of steam
b2757129	304340607	The short-time intramolecular dynamics of solutes in liquids
b2752931	304340567	Ontogeny of the bullfrog auditory system across metamorphic development
b2767319	304340554	The organometallic chemistry of polyarene manganese carbonyl complexes
b2752262	304340520	The performance of religious and social identity: An ethnography of post-mission kwaya music in Tanzania (East Africa)
b2761496	304340507	L'eros onnipotente: Omoerotismo, letteratura e impegno nell'opera di Pier Paolo Pasolini e Jean Genet
b2767747	304340484	The sculpture of Baccio da Montelupo
b2767753	304340460	Stirb und Werde: Utopie und Apokalypse im deutschen Roman von 1945 bis 1949
b2753979	304340440	Models of the axial topography and gravity of the fast-spreading East Pacific Rise: Implications for the rheology of the asthenosphere and nature of upwelling
b2757460	304340411	The democratization of American medicine: Benjamin Waterhouse and medical men in Massachusetts
b2761036	304340372	Models for creativity and the image of the author in the poetry of G. R. Derzhavin
b2757445	304340349	Incarnating democracy: The role of Theseus in the tragedies of Aischylos, Sophokles and Euripides
b2754572	304340338	Hybrid genres in Pushkin, Gogol, Bulgakov, and the Strugatskys
b2767042	304340295	Belonging "and" displacement: Cultural interspaces in Brazilian literature
b2761012	304340252	Evidence for a conformational switch in 16S ribosomal RNA of Escherichia coli
b2757462	304339980	Fast and efficient algorithms for text and video compression
b2753955	304339960	Development, government policy and internal labor migration in Vietnam
b2761035	304339918	Luminance contrast and the perception of illusory contours
b2767755	304339786	Exploiting temporal independence for parallel, distributed, asynchronous, preemptive event-driven simulation of VHDL digital circuit descriptions
b2752251	304339707	Corporate governance and corporate performance
b2759081	304339515	A life in the making: Chris Langan, Uilleann piper
b2752942	304339360	Abstract passion: Images of embodiment and abstraction in the art and criticism of the Alfred Stieglitz circle
b2764820	304339304	Neither peasant nor proletarian: The workers of the Ivanovo-Voznesensk region, 1885-1905
b2759942	304339264	Las voces del cuerpo. El arte narrativo de Maria de Zayas
b2765446	304339218	Le rire des lumieres
b2753705	304339170	Functional roles of thep120 RasGAP-associatedp190 in myelomonocytic differentiation
b2761027	304339125	The "Psychomachia" of Prudentius: A reappraisal of the Greek sources and the origins of allegory
b2757459	304339081	Transcendence and implication: The two visions of Virgil's "Georgics"
b2757136	304336165	Analysis and design of on-line decision-making solutions for time-critical planning and scheduling under uncertainty
b2764831	304336103	The impact of health services and other community resources on maternal behavior and infant mortality in the Philippines
b2762224	304336057	The effect of population mobility on the risk of infant death: The Indonesian experience
b2759694	304335986	Microscopic processes in photo-encoded second-harmonic generation in glasses
b2767313	304335922	The state and quality of life in South Korea: Rethinking a developmental transformation
b2759668	304335873	Biexcitonic optical gain in a ZnSe single QW
b2767032	304335816	Computer simulations of liquid crystals
b2753669	304335721	Prolegomena to a commentary on Appian's "Bellum civile", Book 2
b2754588	304335671	High-temperature pressure-shear plate impact experiments on OFHC copper and pure tungsten carbide
b2761479	304335514	Essays on the empirical linkage between real exchange rates and real interest rate differentials
b2761463	304335473	Essays on the influence of habit formation preferences on saving and growth
b2753952	304335416	Studies directed towards elucidating the biosynthesis of taxol
b2768032	304335376	Mechanistic studies of trichodiene synthase
b2752926	304335330	A realist theory of understanding
b2753937	304335233	Systematic nonlinearities in the production and perception of temporal intervals
b2760534	304335197	Elucidation of a molecular mechanism of testicular germ cell apoptosis
b2752078	304335143	Modernism and the gendering of Paul Klee
b2752268	304335091	The illuminated pages of the Codex Amiatinus: Issues of form, function and production
b2761039	304334955	Encoding of corneal input in two distinct regions of the spinal trigeminal nucleus in the rat
b2768157	304334903	The urbanism of Vladimir Mayakovsky
b2752938	304334892	Sr diffusion kinetics in amphiboles and the thermal history of the Frontenac Terrain, Grenville Province, Ontario, Canada
b2761047	304334873	Sex and citizenship: A genealogy of subject-citizenship in nineteenth-century French literature and culture
b2754626	304334842	Constraint query algebras
b2759121	304334833	Healthy appetites: Diet and the representation of femininity in nineteenth-century France
b2761005	304334788	Exploiting structure for planning and control
b2759116	304334746	Men's fertility intentions and family formation strategies in the United States
b2754003	304334704	Test of the electroweak sector of the standard model by measuring the anomalous WW(gamma) couplings
b2753950	304334649	Color coherent radiation in multi-jet events from proton-antiproton collisions at 1.8 TeV
b2759087	304334598	Liquid crystal filled diffraction gratings
b2767322	304334353	Customs, compliance and control: Case study of women's autonomy in rural India
b2768166	304334314	The medical management of femininity: Women's experiences with breast implants
b2761462	304334270	NMR and NQR studies of quadrupolar effects in glasses and polycrystals with half-integer spins
b2767023	304334150	An economic analysis of employer-related health insurance coverage and job mobility in the United States
b2754633	304334113	Structure and dynamics of adsorbates on metal surface systems
b2767303	304334019	The Blickling Psalter (The Pierpont Morgan Library, 776)
b2752946	304333921	Literary ethics and the problem of moral rationalism in Proust and Sartre
b2760843	304333871	Signs of the times: Metaphors of conversion in selected dramas of Tirso de Molina and Calderon de la Barca
b2760536	304333809	Isolation and characterization of mammalian cell mutants that are x-ray sensitive, impaired in DNA double-strand break repair and defective for V(D)J recombination
b4137313	305359013	A regional analysis of drivers and impacts of land cover change and long-term land cover trends in the Great Basin, United States
b4136754	305358955	Hepatic translational control in the rodent: Role of mTOR-dependent signaling
b4138629	305358880	We'll all have shoes in heaven: Church context and political behavior
b4153475	305358819	The physics of strain-induced quantum confinements in silicon/silicon germanium vertical quantum dots
b4155392	305358757	The pen and the sword: Violence in late fifteenth- and sixteenth-century texts
b4152811	305358680	The other mimesis: Romanticism, Orientalism, and the real
b4152918	305358596	Development of a novel hydroxyl ammonium nitrate based liquid propellant for air -independent propulsion
b4153485	305358507	Inter-firm R&amp;amp;D cooperation: An evaluation of coalition formation
b4153883	305358431	Three essays on foreign aid
b4136769	305358321	Essays on weak instruments and dynamic panel data with applications to pollution regulation
b4151914	305358256	High order well-balanced numerical schemes for hyperbolic systems with source terms
b4151081	305358185	Topics in spectral methods: Coping with uncertainty and the Gibbs phenomenon
b4153471	305358120	Rational homotopy calculus of functors
b4153885	305358059	Role of BMP signaling in notum patterning and transcriptional regulation of &lt;i&gt;dpp&lt;/i&gt;
b4137616	305357997	A tale of two Shi‘isms: Lebanese migrants and Senegalese converts in Dakar
b4209309	305357935	Phantom power: Recording studio history, practice, and mythology
b4150699	305357891	Defining the mechanism of retinoid inhibition of the rod cyclic nucleotide -gated ion channel
b4138415	305357875	Educational and social worlds in context: An anthropological study of an urban elementary school fifth grade classroom
b4152689	305357824	Ethnicity and the social context: Residential integration in *Canada and the United States
b4151059	305357799	Developmental and experience -dependent regulation of fragile X mental retardation-1 gene expression
b4136482	305357756	Red, brown and blue: The political behavior of Asian Indian Americans
b4138608	305357732	Alternative splicing influences N -type calcium channel activity in the pain pathway
b4138612	305357672	Mono -(2 -ethylhexyl) -phthalate targeted disruption of celsr2 in rat testis results in germ cell detachment from Sertoli cell
b4209375	305357668	Blueprinting modernity: Nation -state cartography and intellectual ordering in Russia's European Empire, Ukraine, and former Poland-Lithuania, 1795–1917
b4151859	305357598	Anglicisms in Russian after perestroika
b4209606	305357580	IL-10 deficiency and uterine NK cell activation couple inflammation to adverse pregnancy outcomes
b4209450	305357529	Reproductive nationalism: Eugenic feminist literature in the United States and India
b4138179	305357508	Algorithms for continuum and atomistic modeling of blood platelet phenomena
b4154610	305357443	Incentives to work: Three applications in development and population economics
b4209461	305357436	Interactions in anti -de Sitter space
b4155909	305357399	String gases in the early universe
b4151924	305357383	Nanoparticles in aerogels and cellulose composites
b4151869	305357372	Compositional stresses and diffusion in polycrystalline, nonstoichiometric oxide films
b4155170	305357325	Insulin-like growth factor-1 regulation of Ca(v)1.3 L-type calcium channels
b4156120	305357320	Mechanisms of JC virus cellular invasion
b4150697	305357317	Characterization of cytokine/chemokine networks promoting localized recruitment of immune effector cells for antiviral defense
b4151397	305357264	An analytic stratification of the space of Higgs bundles
b4151367	305357259	Developmental dictatorship and democratization in S. Korea: The state and society in transformation, 1987–1997
b4136741	305357247	The drivers and ecological implications of land use/land cover change in Israel
b4151399	305357197	High-order accurate methods for solving the time-harmonic Maxwell's equations
b4138615	305357192	Gender migrations: Dominican women and men negotiate work and family in Providence, Rhode Island
b4136723	305357185	Contextual changes, dimensions of distinctiveness, and ethnic continuity for Japanese Americans, 1980–2000
b4138964	305357135	Physics of novel nitride semiconductor light emitters
b4152816	305357117	The narrative of Italian American identity through the generations
b4152718	305357115	High-order implicit -explicit Runge -Kutta time integration schemes and time -consistent filtering in spectral methods
b4137348	305357077	Topological defects in liquid crystalline matter: Strain transitions, simulations, and visualization of core structure and fluctuations
b4154646	305357054	In an enemy's country: British culture, identity, and allegiance in Ireland and the Caribbean, 1688–1763
b4152767	305357027	Gender -specific sources of adolescent psychosocial and cognitive well-being: Same sex and cross -sex parent -teen relationships on adolescent depressed mood, self -esteem and academic achievement
b4138434	305357010	Experimental studies of protozoan response to intense magnetic fields and forces
b4137615	305356965	Blue and green shades of health: Forging cross -movement coalitions between labor and environmental organizations
b4151357	305356960	Dynamics of foundation species across estuarine environmental stress gradients
b4138185	305356947	Chinese things, British identity, and the pre-history of orientalism in the long eighteenth century
b4154174	305356901	Cryogenic dark matter search (CDMS II): Application of neural networks and wavelets to event analysis
b4137291	305356891	Hidden hunger: Eating and citizenship from domestic science to the fat epidemic
b4153433	305356879	Compact semiconductor light -emitting diodes for dynamic imaging of neuronal circuitry
b4136738	305356840	Sentiment and experiment: Poe, Dickinson, and the culture of death in nineteenth-century America
b4138184	305356833	Images of others: Icon parodies and iconic politics in ancient Israel
b4138819	305356816	Essays on inequality and the political economy of conflict
b4152815	305356778	Numerical simulations of stress relaxation, void nucleation and growth in interconnect structures
b4154196	305356760	Archosaur shoulder mechanics and the evolution of avian flight
b4153437	305356752	Many instruments, sample selection and treatment effects in econometrics
b4151345	305356720	Unique properties of nano-engineered optical materials
b4150741	305356706	RNA localization in &lt;i&gt;Xenopus&lt;/i&gt; oocytes: Assembling a transport RNP
b4150022	305356671	Crystallographic pinning for traveling waves in lattice differential equations: Generic properties and higher codimension phenomena
b4138762	305356656	Quantile models and weak identification
b4138491	305356646	Generation of c-myc(+/-) human fibroblasts and regulation of p16(INK4A) expression by c-Myc
b4137334	305356619	On the simultaneous nonvanishing of quadratic twists of GL(2) &lt;i&gt;L&lt;/i&gt;-series over the rational function field
b4155378	305356597	Essays on disease, human capital, and economic *growth
b4154706	305356585	Expressive processing: On the process -intensive literature and digital media
b4137509	305356533	Essays on preferential trade agreements
b4151370	305356520	Subscribing identities. The serial novel in the development of novel and nation: Spain and Mexico from the 1840s to the 1860s
b4151412	305356468	Protein tyrosine phosphatase inhibitors: Rational design and combinatorial synthesis
b4153917	305356407	Efficient discovery of *chiral catalysts for asymmetric reactions by modular ligand design, solid -phase synthesis, and high -throughput determination of enantiomeric excess
b4136481	305356400	Precision ground penetrating radar measurements to monitor hydrologic processes occurring in unsaturated subsurface material
b4138808	305356360	Topics in information theory, probability, and statistics
b4151919	305356343	High-resolution surface wave tomography in oceanic and continental regions: Simultaneous inversion for shear wave velocity, azimuthal anisotropy and attenuation
b4155427	305356294	Making sense of things
b4151413	305356262	Critical role of the DNA -binding protein HMGB1 in modulation of the immune response to immunostimulatory DNA: Mechanisms of recognition, trafficking and activation
b4154107	305356248	Elevated temperature mechanical behavior of multiphase molybdenum alloys
b4155182	305356227	A non -causalist theory of rationalization
b4153465	305356199	A “worldly occupacioun”: English women's readership and patronage of medieval secular literature, 1350–1500
b4155419	305356188	Microstructural evolutions and stress studies of titania films derived by “spin-deposition” methods
b4154705	305356157	Structure and strategy in flamenco guitar performance
b4151416	305356138	The politics of pastiche in the postmodern novel
b4154615	305356127	Ultraviolet light emitting diodes and bio-aerosol sensing
b4155907	305356100	Analytic projections, the geometry of holomorphic vector bundles and applications to the corona problem
b4155193	305356085	Filósofos de trazer por casa. A desconfiança da filosofia como motivo literário na ficção de Eça de Queirós, Machado de Assis e Raul Brandão
b4151904	305356059	The impact of the nineteenth-century public health movement upon American architecture: Theories of disease, ventilation, and sunlight, 1840–1944
b4151944	305356022	Sorting of proThyrotropin releasing hormone-derived peptides
b4152889	305355965	Advanced high order numerical methods for shock waves computations
b4152745	305355909	Modeling deformation of realistic two -phase microstructure
b4138420	305355902	Sovereign bodies: Women, health care, and federal Indian policy, 1890–1986
b4152462	305355866	Neural correlates of phonetic category structure: An fMRI investigation
b4154007	305355850	Evaluation and prediction of material response during superplastic forming at various strain rates
b4155434	305355833	Pattern and process in wetland vegetation across estuarine salinity gradients
b4154011	305355788	Perceptually-based semantic representation of concrete objects
b4152469	305355781	Regulation of kainate receptors at the synapse
b4152783	305355726	Expanding the FFA debate: A reevaluation of recent studies and evidence for the multimodal and dynamic fusiform gyrus
b4151415	305355657	The millimeter -wave bolometric interferometer (MBI) for observing the cosmic microwave background polarization
b4153435	305355595	Isotropic to nematic liquid crystalline phase transition of F-actin
b4138624	305355587	Perception of shape properties from multiple cues
b4138826	305355541	Influences of electron spin ordering on spin dependent transport
b4153491	305355528	Dendrites contain a spacing pattern that may organize branches
b4154017	305355515	The demography of community based care: The late middle -aged versus the elderly
b4150728	305355492	Dreaming California: Twentieth century America and the idea of Los Angeles
b4154135	305355475	Two alternative models of neuronal connectivity: Committed complex cells and small world networks
b4155413	305355459	Social ties and attitudes toward immigration in Europe
b4151342	305355429	Experience -dependent plasticity in mouse visual cortex
b4153934	305355415	Symbolic methods for *reliability and timing analysis for full -custom circuits
b4152821	305355406	I. Development of new assays for probing carbohydrate-carbohydrate interactions utilizing glycolipid monolayers. II. Insights into the fine specificity and minimal valency of carbohydrate-carbohydrate interactions obtained with glycolipid micelles and glycodendrimers
b4136483	305355380	“Curiosos Romancistas”: La epistemología europea y la literatura médica novohispana, 1565–1592
b4155809	305355370	Structural and functional characterization of synapse -associated protein-97
b4138605	305355359	Essays in behavioral finance and social economics
b4138602	305355356	Alcid swimming: *Kinematics, muscle activity patterns and pelagic diving behavior
b4152924	305355330	Streptomycin -resistant ribosomal protein S12 mutants of &lt;i&gt;Thermus thermophilus&lt;/i&gt;
b4137339	305355328	The deformation of tantalum single crystals in compression: Surface strain, morphology, and relaxation
b4209172	305355307	Epistemic reasons
b4155165	305355304	Probing structure and dynamics via Rydberg fingerprint spectroscopy
b4154621	305355281	Effects of the adapter protein GRB10 on insulin -like growth factor receptor signaling
b4156146	305355277	Consequences of late nights with and without alcohol on simulated driving, reaction time, and sleepiness in young adults
